SKU,DT,Sales,Price,SaleMean
SKU3,2/3/2011,13,430,32.72727273
SKU3,2/4/2011,14,430,32.72727273
SKU3,2/8/2011,20,430,32.72727273
SKU3,2/9/2011,3,430,32.72727273
SKU3,2/10/2011,12,430,32.72727273
SKU3,2/11/2011,42,430,32.72727273
SKU3,2/14/2011,32,430,32.72727273
SKU3,2/15/2011,10,430,32.72727273
SKU3,2/16/2011,3,430,32.72727273
SKU3,2/17/2011,30,430,32.72727273
SKU3,2/18/2011,40,430,32.72727273
SKU3,2/20/2011,1,430,32.72727273
SKU3,2/22/2011,101,430,32.72727273
SKU3,2/23/2011,27,430,32.72727273
SKU3,2/24/2011,30,430,32.72727273
SKU3,2/25/2011,20,430,32.72727273
SKU3,2/27/2011,2,430,32.72727273
SKU3,3/1/2011,122,430,32.72727273
SKU3,3/2/2011,2,430,32.72727273
SKU3,3/3/2011,39,430,32.72727273
SKU3,3/6/2011,5,430,32.72727273
SKU3,3/7/2011,9,430,32.72727273
SKU3,3/8/2011,22,430,32.72727273
SKU3,3/9/2011,20,430,32.72727273
SKU3,3/10/2011,24,430,32.72727273
SKU3,3/11/2011,100,430,32.72727273
SKU3,3/13/2011,10,430,32.72727273
SKU3,3/14/2011,14,430,32.72727273
SKU3,3/15/2011,20,430,32.72727273
SKU3,3/17/2011,31,430,32.72727273
SKU3,3/18/2011,4,430,32.72727273
SKU3,3/20/2011,45,430,32.72727273
SKU3,3/21/2011,77,430,32.72727273
SKU3,3/22/2011,24,430,32.72727273
SKU3,3/23/2011,5,430,32.72727273
SKU3,3/24/2011,15,430,32.72727273
SKU3,3/25/2011,55,430,32.72727273
SKU3,3/28/2011,55,430,32.72727273
SKU3,3/29/2011,170,430,32.72727273
SKU3,3/30/2011,134,430,32.72727273
SKU3,3/31/2011,57,430,32.72727273
SKU3,4/1/2011,28,430,32.72727273
SKU3,4/3/2011,3,430,32.72727273
SKU3,4/4/2011,7,430,32.72727273
SKU3,4/5/2011,4,430,32.72727273
SKU3,4/6/2011,16,430,32.72727273
SKU3,4/7/2011,14,430,32.72727273
SKU3,4/8/2011,21,430,32.72727273
SKU3,4/10/2011,20,430,32.72727273
SKU3,4/11/2011,24,430,32.72727273
SKU3,4/12/2011,30,430,32.72727273
SKU3,4/13/2011,11,430,32.72727273
SKU3,4/14/2011,50,430,32.72727273
SKU3,4/15/2011,20,430,32.72727273
SKU3,4/17/2011,12,430,32.72727273
SKU3,4/18/2011,18,430,32.72727273
SKU3,4/19/2011,1,430,32.72727273
SKU3,4/20/2011,58,430,32.72727273
SKU3,4/21/2011,10,430,32.72727273
SKU3,4/26/2011,63,430,32.72727273
SKU3,4/27/2011,40,430,32.72727273
SKU3,4/28/2011,21,430,32.72727273
SKU3,5/1/2011,20,430,32.72727273
SKU3,5/3/2011,57,430,32.72727273
SKU3,5/4/2011,101,430,32.72727273
SKU3,5/5/2011,27,430,32.72727273
SKU3,5/6/2011,78,430,32.72727273
SKU3,5/8/2011,19,430,32.72727273
SKU3,5/9/2011,48,430,32.72727273
SKU3,5/10/2011,163,430,32.72727273
SKU3,5/11/2011,36,430,32.72727273
SKU3,5/12/2011,50,430,32.72727273
SKU3,5/13/2011,60,430,32.72727273
SKU3,5/15/2011,12,430,32.72727273
SKU3,5/16/2011,71,430,32.72727273
SKU3,5/17/2011,80,430,32.72727273
SKU3,5/18/2011,16,430,32.72727273
SKU3,5/19/2011,33,430,32.72727273
SKU3,5/20/2011,20,430,32.72727273
SKU3,5/22/2011,23,430,32.72727273
SKU3,5/23/2011,51,430,32.72727273
SKU3,5/24/2011,22,430,32.72727273
SKU3,5/25/2011,16,430,32.72727273
SKU3,5/26/2011,3,430,32.72727273
SKU3,5/27/2011,16,430,32.72727273
SKU3,5/29/2011,19,430,32.72727273
SKU3,5/31/2011,20,430,32.72727273
SKU3,6/1/2011,4,430,32.72727273
SKU3,6/2/2011,103,430,32.72727273
SKU3,6/3/2011,12,430,32.72727273
SKU3,6/5/2011,69,430,32.72727273
SKU3,6/6/2011,40,430,32.72727273
SKU3,6/7/2011,33,430,32.72727273
SKU3,6/8/2011,69,430,32.72727273
SKU3,6/9/2011,7,430,32.72727273
SKU3,6/10/2011,4,430,32.72727273
SKU3,6/12/2011,27,430,32.72727273
SKU3,6/14/2011,21,430,32.72727273
SKU3,6/15/2011,141,430,32.72727273
SKU3,6/16/2011,25,430,32.72727273
SKU3,6/17/2011,42,430,32.72727273
SKU3,6/19/2011,12,430,32.72727273
SKU3,6/20/2011,166,430,32.72727273
SKU3,6/21/2011,40,430,32.72727273
SKU3,6/22/2011,25,430,32.72727273
SKU3,6/23/2011,41,430,32.72727273
SKU3,6/24/2011,124,430,32.72727273
SKU3,6/26/2011,9,430,32.72727273
SKU3,6/27/2011,36,430,32.72727273
SKU3,6/28/2011,25,430,32.72727273
SKU3,6/29/2011,2,430,32.72727273
SKU3,6/30/2011,37,430,32.72727273
SKU3,7/1/2011,43,430,32.72727273
SKU3,7/3/2011,28,430,32.72727273
SKU3,7/4/2011,126,430,32.72727273
SKU3,7/5/2011,50,430,32.72727273
SKU3,7/6/2011,58,430,32.72727273
SKU3,7/7/2011,63,430,32.72727273
SKU3,7/8/2011,142,430,32.72727273
SKU3,7/10/2011,9,430,32.72727273
SKU3,7/11/2011,60,430,32.72727273
SKU3,7/12/2011,32,430,32.72727273
SKU3,7/13/2011,34,430,32.72727273
SKU3,7/14/2011,58,430,32.72727273
SKU3,7/15/2011,22,430,32.72727273
SKU3,7/17/2011,29,430,32.72727273
SKU3,7/18/2011,61,430,32.72727273
SKU3,7/19/2011,82,430,32.72727273
SKU3,7/20/2011,17,430,32.72727273
SKU3,7/21/2011,32,430,32.72727273
SKU3,7/22/2011,42,430,32.72727273
SKU3,7/24/2011,72,430,32.72727273
SKU3,7/25/2011,46,430,32.72727273
SKU3,7/26/2011,121,430,32.72727273
SKU3,7/27/2011,40,430,32.72727273
SKU3,7/28/2011,42,430,32.72727273
SKU3,7/29/2011,51,430,32.72727273
SKU3,7/31/2011,16,430,32.72727273
SKU3,8/1/2011,2,430,32.72727273
SKU3,8/2/2011,56,430,32.72727273
SKU3,8/3/2011,11,430,32.72727273
SKU3,8/4/2011,280,430,32.72727273
SKU3,8/5/2011,16,430,32.72727273
SKU3,8/7/2011,4,430,32.72727273
SKU3,8/8/2011,16,430,32.72727273
SKU3,8/9/2011,92,430,32.72727273
SKU3,8/10/2011,89,430,32.72727273
SKU3,8/11/2011,186,430,32.72727273
SKU3,8/12/2011,33,430,32.72727273
SKU3,8/15/2011,14,430,32.72727273
SKU3,8/16/2011,72,430,32.72727273
SKU3,8/17/2011,11,430,32.72727273
SKU3,8/18/2011,50,430,32.72727273
SKU3,8/19/2011,20,430,32.72727273
SKU3,8/21/2011,108,430,32.72727273
SKU3,8/22/2011,71,430,32.72727273
SKU3,8/23/2011,49,430,32.72727273
SKU3,8/24/2011,165,430,32.72727273
SKU3,8/25/2011,74,430,32.72727273
SKU3,8/26/2011,21,430,32.72727273
SKU3,8/28/2011,37,430,32.72727273
SKU3,8/30/2011,38,430,32.72727273
SKU3,8/31/2011,2,430,32.72727273
SKU3,9/1/2011,38,430,32.72727273
SKU3,9/2/2011,86,430,32.72727273
SKU3,9/4/2011,23,430,32.72727273
SKU3,9/5/2011,57,430,32.72727273
SKU3,9/6/2011,60,430,32.72727273
SKU3,9/7/2011,80,430,32.72727273
SKU3,9/8/2011,39,430,32.72727273
SKU3,9/9/2011,34,430,32.72727273
SKU3,9/11/2011,7,430,32.72727273
SKU3,9/12/2011,20,430,32.72727273
SKU3,9/13/2011,88,430,32.72727273
SKU3,9/14/2011,40,430,32.72727273
SKU3,9/15/2011,64,430,32.72727273
SKU3,9/16/2011,78,430,32.72727273
SKU3,9/18/2011,12,430,32.72727273
SKU3,9/19/2011,142,430,32.72727273
SKU3,9/20/2011,19,430,32.72727273
SKU3,9/21/2011,140,430,32.72727273
SKU3,9/22/2011,33,430,32.72727273
SKU3,9/23/2011,37,430,32.72727273
SKU3,9/25/2011,51,430,32.72727273
SKU3,9/26/2011,10,430,32.72727273
SKU3,9/27/2011,50,430,32.72727273
SKU3,9/28/2011,21,430,32.72727273
SKU3,9/29/2011,55,430,32.72727273
SKU3,9/30/2011,77,430,32.72727273
SKU3,10/2/2011,22,430,32.72727273
SKU3,10/3/2011,46,430,32.72727273
SKU3,10/4/2011,36,430,32.72727273
SKU3,10/5/2011,180,430,32.72727273
SKU3,10/6/2011,47,430,32.72727273
SKU3,10/7/2011,15,430,32.72727273
SKU3,10/9/2011,8,430,32.72727273
SKU3,10/10/2011,34,430,32.72727273
SKU3,10/11/2011,51,430,32.72727273
SKU3,10/12/2011,42,430,32.72727273
SKU3,10/13/2011,91,430,32.72727273
SKU3,10/14/2011,119,430,32.72727273
SKU3,10/16/2011,10,430,32.72727273
SKU3,10/17/2011,25,430,32.72727273
SKU3,10/18/2011,42,430,32.72727273
SKU3,10/19/2011,30,430,32.72727273
SKU3,10/20/2011,9,430,32.72727273
SKU3,10/21/2011,31,430,32.72727273
SKU3,10/23/2011,13,430,32.72727273
SKU3,10/24/2011,5,430,32.72727273
SKU3,10/25/2011,31,430,32.72727273
SKU3,10/26/2011,24,430,32.72727273
SKU3,10/27/2011,24,430,32.72727273
SKU3,10/28/2011,26,430,32.72727273
SKU3,10/30/2011,24,430,32.72727273
SKU3,10/31/2011,38,430,32.72727273
SKU3,11/1/2011,7,430,32.72727273
SKU3,11/2/2011,16,430,32.72727273
SKU3,11/3/2011,5,430,32.72727273
SKU3,11/4/2011,34,430,32.72727273
SKU3,11/6/2011,8,430,32.72727273
SKU3,11/7/2011,40,430,32.72727273
SKU3,11/8/2011,52,430,32.72727273
SKU3,11/9/2011,52,430,32.72727273
SKU3,11/10/2011,36,430,32.72727273
SKU3,11/11/2011,46,430,32.72727273
SKU3,11/13/2011,40,430,32.72727273
SKU3,11/14/2011,41,430,32.72727273
SKU3,11/15/2011,151,430,32.72727273
SKU3,11/16/2011,35,430,32.72727273
SKU3,11/17/2011,47,430,32.72727273
SKU3,11/18/2011,75,430,32.72727273
SKU3,11/20/2011,40,430,32.72727273
SKU3,11/21/2011,38,430,32.72727273
SKU3,11/22/2011,41,430,32.72727273
SKU3,11/23/2011,135,430,32.72727273
SKU3,11/24/2011,72,430,32.72727273
SKU3,11/25/2011,44,430,32.72727273
SKU3,11/27/2011,21,430,32.72727273
SKU3,11/28/2011,43,430,32.72727273
SKU3,11/29/2011,30,430,32.72727273
SKU3,11/30/2011,66,430,32.72727273
SKU3,12/1/2011,81,430,32.72727273
SKU3,12/2/2011,41,430,32.72727273
SKU3,12/4/2011,24,430,32.72727273
SKU3,12/5/2011,24,430,32.72727273
SKU3,12/6/2011,63,430,32.72727273
SKU3,12/7/2011,40,430,32.72727273
SKU3,12/8/2011,34,430,32.72727273
SKU3,12/9/2011,11,430,32.72727273
SKU4,12/1/2010,115,560,36.9973262
SKU4,12/2/2010,184,560,36.9973262
SKU4,12/3/2010,231,560,36.9973262
SKU4,12/5/2010,92,560,36.9973262
SKU4,12/6/2010,156,560,36.9973262
SKU4,12/7/2010,129,560,36.9973262
SKU4,12/8/2010,64,560,36.9973262
SKU4,12/9/2010,74,560,36.9973262
SKU4,12/10/2010,362,560,36.9973262
SKU4,12/12/2010,53,560,36.9973262
SKU4,12/13/2010,35,560,36.9973262
SKU4,12/14/2010,74,560,36.9973262
SKU4,12/15/2010,150,560,36.9973262
SKU4,12/16/2010,63,560,36.9973262
SKU4,12/17/2010,104,560,36.9973262
SKU4,12/19/2010,16,560,36.9973262
SKU4,12/20/2010,84,560,36.9973262
SKU4,12/21/2010,93,560,36.9973262
SKU4,12/22/2010,1,560,36.9973262
SKU4,12/23/2010,10,560,36.9973262
SKU4,1/4/2011,26,560,36.9973262
SKU4,1/5/2011,21,560,36.9973262
SKU4,1/6/2011,85,560,36.9973262
SKU4,1/7/2011,87,560,36.9973262
SKU4,1/9/2011,32,560,36.9973262
SKU4,1/10/2011,53,560,36.9973262
SKU4,1/11/2011,58,560,36.9973262
SKU4,1/12/2011,33,560,36.9973262
SKU4,1/13/2011,68,560,36.9973262
SKU4,1/14/2011,187,560,36.9973262
SKU4,1/16/2011,9,560,36.9973262
SKU4,1/17/2011,26,560,36.9973262
SKU4,1/18/2011,27,560,36.9973262
SKU4,1/19/2011,1,560,36.9973262
SKU4,1/20/2011,15,560,36.9973262
SKU4,1/21/2011,35,560,36.9973262
SKU4,1/23/2011,35,560,36.9973262
SKU4,1/24/2011,57,560,36.9973262
SKU4,1/25/2011,81,560,36.9973262
SKU4,1/26/2011,18,560,36.9973262
SKU4,1/27/2011,57,560,36.9973262
SKU4,1/28/2011,15,560,36.9973262
SKU4,1/30/2011,3,560,36.9973262
SKU4,1/31/2011,8,560,36.9973262
SKU4,2/1/2011,17,560,36.9973262
SKU4,2/2/2011,32,560,36.9973262
SKU4,2/3/2011,65,560,36.9973262
SKU4,2/4/2011,25,560,36.9973262
SKU4,2/6/2011,3,560,36.9973262
SKU4,2/7/2011,11,560,36.9973262
SKU4,2/8/2011,16,560,36.9973262
SKU4,2/9/2011,5,560,36.9973262
SKU4,2/10/2011,34,560,36.9973262
SKU4,2/11/2011,54,560,36.9973262
SKU4,2/13/2011,19,560,36.9973262
SKU4,2/14/2011,90,560,36.9973262
SKU4,2/15/2011,150,560,36.9973262
SKU4,2/16/2011,43,560,36.9973262
SKU4,2/17/2011,52,560,36.9973262
SKU4,2/18/2011,12,560,36.9973262
SKU4,2/20/2011,53,560,36.9973262
SKU4,2/21/2011,74,560,36.9973262
SKU4,2/22/2011,26,560,36.9973262
SKU4,2/23/2011,34,560,36.9973262
SKU4,2/24/2011,40,560,36.9973262
SKU4,2/25/2011,26,560,36.9973262
SKU4,2/27/2011,4,560,36.9973262
SKU4,2/28/2011,16,560,36.9973262
SKU4,3/1/2011,10,560,36.9973262
SKU4,3/2/2011,221,560,36.9973262
SKU4,3/3/2011,72,560,36.9973262
SKU4,3/4/2011,11,560,36.9973262
SKU4,3/6/2011,19,560,36.9973262
SKU4,3/7/2011,36,560,36.9973262
SKU4,3/8/2011,21,560,36.9973262
SKU4,3/9/2011,51,560,36.9973262
SKU4,3/10/2011,14,560,36.9973262
SKU4,3/11/2011,49,560,36.9973262
SKU4,3/14/2011,38,560,36.9973262
SKU4,3/15/2011,22,560,36.9973262
SKU4,3/16/2011,59,560,36.9973262
SKU4,3/17/2011,64,560,36.9973262
SKU4,3/18/2011,76,560,36.9973262
SKU4,3/20/2011,49,560,36.9973262
SKU4,3/21/2011,43,560,36.9973262
SKU4,3/22/2011,59,560,36.9973262
SKU4,3/23/2011,83,560,36.9973262
SKU4,3/24/2011,28,560,36.9973262
SKU4,3/25/2011,57,560,36.9973262
SKU4,3/27/2011,59,560,36.9973262
SKU4,3/28/2011,30,560,36.9973262
SKU4,3/29/2011,60,560,36.9973262
SKU4,3/30/2011,78,560,36.9973262
SKU4,3/31/2011,125,560,36.9973262
SKU4,4/1/2011,25,560,36.9973262
SKU4,4/3/2011,16,560,36.9973262
SKU4,4/4/2011,60,560,36.9973262
SKU4,4/5/2011,22,560,36.9973262
SKU4,4/6/2011,59,560,36.9973262
SKU4,4/7/2011,99,560,36.9973262
SKU4,4/8/2011,13,560,36.9973262
SKU4,4/10/2011,29,560,36.9973262
SKU4,4/11/2011,57,560,36.9973262
SKU4,4/12/2011,45,560,36.9973262
SKU4,4/13/2011,130,560,36.9973262
SKU4,4/14/2011,95,560,36.9973262
SKU4,4/15/2011,32,560,36.9973262
SKU4,4/17/2011,7,560,36.9973262
SKU4,4/18/2011,28,560,36.9973262
SKU4,4/19/2011,31,560,36.9973262
SKU4,4/20/2011,89,560,36.9973262
SKU4,4/21/2011,38,560,36.9973262
SKU4,4/26/2011,41,560,36.9973262
SKU4,4/27/2011,234,560,36.9973262
SKU4,4/28/2011,45,560,36.9973262
SKU4,5/1/2011,5,560,36.9973262
SKU4,5/3/2011,34,560,36.9973262
SKU4,5/4/2011,11,560,36.9973262
SKU4,5/5/2011,67,560,36.9973262
SKU4,5/6/2011,40,560,36.9973262
SKU4,5/8/2011,19,560,36.9973262
SKU4,5/9/2011,19,560,36.9973262
SKU4,5/10/2011,34,560,36.9973262
SKU4,5/11/2011,58,560,36.9973262
SKU4,5/12/2011,177,560,36.9973262
SKU4,5/13/2011,76,560,36.9973262
SKU4,5/15/2011,2,560,36.9973262
SKU4,5/16/2011,30,560,36.9973262
SKU4,5/17/2011,60,560,36.9973262
SKU4,5/18/2011,16,560,36.9973262
SKU4,5/19/2011,112,560,36.9973262
SKU4,5/20/2011,56,560,36.9973262
SKU4,5/22/2011,12,560,36.9973262
SKU4,5/23/2011,13,560,36.9973262
SKU4,5/24/2011,18,560,36.9973262
SKU4,5/25/2011,32,560,36.9973262
SKU4,5/26/2011,38,560,36.9973262
SKU4,5/27/2011,65,560,36.9973262
SKU4,5/29/2011,3,560,36.9973262
SKU4,5/31/2011,44,560,36.9973262
SKU4,6/1/2011,16,560,36.9973262
SKU4,6/2/2011,56,560,36.9973262
SKU4,6/3/2011,134,560,36.9973262
SKU4,6/5/2011,13,560,36.9973262
SKU4,6/6/2011,16,560,36.9973262
SKU4,6/7/2011,11,560,36.9973262
SKU4,6/8/2011,57,560,36.9973262
SKU4,6/9/2011,50,560,36.9973262
SKU4,6/10/2011,69,560,36.9973262
SKU4,6/12/2011,5,560,36.9973262
SKU4,6/13/2011,11,560,36.9973262
SKU4,6/14/2011,21,560,36.9973262
SKU4,6/15/2011,46,560,36.9973262
SKU4,6/16/2011,19,560,36.9973262
SKU4,6/17/2011,71,560,36.9973262
SKU4,6/19/2011,6,560,36.9973262
SKU4,6/20/2011,4,560,36.9973262
SKU4,6/21/2011,54,560,36.9973262
SKU4,6/22/2011,12,560,36.9973262
SKU4,6/23/2011,32,560,36.9973262
SKU4,6/24/2011,21,560,36.9973262
SKU4,6/26/2011,20,560,36.9973262
SKU4,6/27/2011,4,560,36.9973262
SKU4,6/28/2011,19,560,36.9973262
SKU4,6/29/2011,4,560,36.9973262
SKU4,6/30/2011,13,560,36.9973262
SKU4,7/1/2011,23,560,36.9973262
SKU4,7/3/2011,22,560,36.9973262
SKU4,7/4/2011,20,560,36.9973262
SKU4,7/5/2011,33,560,36.9973262
SKU4,7/6/2011,24,560,36.9973262
SKU4,7/7/2011,31,560,36.9973262
SKU4,7/8/2011,23,560,36.9973262
SKU4,7/11/2011,14,560,36.9973262
SKU4,7/12/2011,43,560,36.9973262
SKU4,7/13/2011,4,560,36.9973262
SKU4,7/14/2011,211,560,36.9973262
SKU4,7/15/2011,9,560,36.9973262
SKU4,7/17/2011,11,560,36.9973262
SKU4,7/18/2011,20,560,36.9973262
SKU4,7/19/2011,59,560,36.9973262
SKU4,7/20/2011,27,560,36.9973262
SKU4,7/21/2011,96,560,36.9973262
SKU4,7/22/2011,86,560,36.9973262
SKU4,7/24/2011,53,560,36.9973262
SKU4,7/25/2011,19,560,36.9973262
SKU4,7/26/2011,16,560,36.9973262
SKU4,7/27/2011,6,560,36.9973262
SKU4,7/28/2011,263,560,36.9973262
SKU4,7/29/2011,20,560,36.9973262
SKU4,7/31/2011,18,560,36.9973262
SKU4,8/1/2011,19,560,36.9973262
SKU4,8/2/2011,12,560,36.9973262
SKU4,8/3/2011,28,560,36.9973262
SKU4,8/4/2011,80,560,36.9973262
SKU4,8/5/2011,20,560,36.9973262
SKU4,8/7/2011,21,560,36.9973262
SKU4,8/8/2011,59,560,36.9973262
SKU4,8/9/2011,22,560,36.9973262
SKU4,8/10/2011,37,560,36.9973262
SKU4,8/11/2011,42,560,36.9973262
SKU4,8/12/2011,18,560,36.9973262
SKU4,8/15/2011,35,560,36.9973262
SKU4,8/16/2011,13,560,36.9973262
SKU4,8/17/2011,36,560,36.9973262
SKU4,8/18/2011,109,560,36.9973262
SKU4,8/19/2011,7,560,36.9973262
SKU4,8/21/2011,10,560,36.9973262
SKU4,8/22/2011,119,560,36.9973262
SKU4,8/23/2011,24,560,36.9973262
SKU4,8/24/2011,38,560,36.9973262
SKU4,8/25/2011,33,560,36.9973262
SKU4,8/26/2011,28,560,36.9973262
SKU4,8/30/2011,12,560,36.9973262
SKU4,8/31/2011,21,560,36.9973262
SKU4,9/1/2011,66,560,36.9973262
SKU4,9/2/2011,42,560,36.9973262
SKU4,9/4/2011,6,560,36.9973262
SKU4,9/5/2011,18,560,36.9973262
SKU4,9/6/2011,24,560,36.9973262
SKU4,9/7/2011,12,560,36.9973262
SKU4,9/8/2011,24,560,36.9973262
SKU4,9/9/2011,8,560,36.9973262
SKU4,9/11/2011,64,560,36.9973262
SKU4,9/12/2011,56,560,36.9973262
SKU4,9/13/2011,58,560,36.9973262
SKU4,9/14/2011,21,560,36.9973262
SKU4,9/15/2011,65,560,36.9973262
SKU4,9/16/2011,13,560,36.9973262
SKU4,9/18/2011,6,560,36.9973262
SKU4,9/19/2011,23,560,36.9973262
SKU4,9/20/2011,19,560,36.9973262
SKU4,9/21/2011,19,560,36.9973262
SKU4,9/22/2011,48,560,36.9973262
SKU4,9/23/2011,16,560,36.9973262
SKU4,9/25/2011,22,560,36.9973262
SKU4,9/26/2011,15,560,36.9973262
SKU4,9/27/2011,47,560,36.9973262
SKU4,9/28/2011,14,560,36.9973262
SKU4,9/29/2011,60,560,36.9973262
SKU4,9/30/2011,8,560,36.9973262
SKU4,10/2/2011,5,560,36.9973262
SKU4,10/3/2011,26,560,36.9973262
SKU4,10/4/2011,47,560,36.9973262
SKU4,10/5/2011,228,560,36.9973262
SKU4,10/6/2011,75,560,36.9973262
SKU4,10/7/2011,13,560,36.9973262
SKU4,10/9/2011,20,560,36.9973262
SKU4,10/10/2011,22,560,36.9973262
SKU4,10/11/2011,26,560,36.9973262
SKU4,10/12/2011,38,560,36.9973262
SKU4,10/13/2011,57,560,36.9973262
SKU4,10/14/2011,49,560,36.9973262
SKU4,10/16/2011,22,560,36.9973262
SKU4,10/17/2011,50,560,36.9973262
SKU4,10/18/2011,28,560,36.9973262
SKU4,10/19/2011,46,560,36.9973262
SKU4,10/20/2011,109,560,36.9973262
SKU4,10/21/2011,29,560,36.9973262
SKU4,10/23/2011,6,560,36.9973262
SKU4,10/24/2011,5,560,36.9973262
SKU4,10/25/2011,13,560,36.9973262
SKU4,10/26/2011,18,560,36.9973262
SKU4,10/27/2011,28,560,36.9973262
SKU4,10/28/2011,52,560,36.9973262
SKU4,10/30/2011,19,560,36.9973262
SKU4,10/31/2011,52,560,36.9973262
SKU4,11/1/2011,21,560,36.9973262
SKU4,11/2/2011,5,560,36.9973262
SKU4,11/3/2011,65,560,36.9973262
SKU4,11/4/2011,111,560,36.9973262
SKU4,11/6/2011,25,560,36.9973262
SKU4,11/7/2011,35,560,36.9973262
SKU4,11/8/2011,11,560,36.9973262
SKU4,11/9/2011,16,560,36.9973262
SKU4,11/10/2011,46,560,36.9973262
SKU4,11/11/2011,32,560,36.9973262
SKU4,11/13/2011,29,560,36.9973262
SKU4,11/14/2011,8,560,36.9973262
SKU4,11/15/2011,45,560,36.9973262
SKU4,11/16/2011,15,560,36.9973262
SKU4,11/17/2011,49,560,36.9973262
SKU4,11/18/2011,110,560,36.9973262
SKU4,11/20/2011,8,560,36.9973262
SKU4,11/21/2011,50,560,36.9973262
SKU4,11/22/2011,29,560,36.9973262
SKU4,11/23/2011,47,560,36.9973262
SKU4,11/24/2011,82,560,36.9973262
SKU4,11/25/2011,23,560,36.9973262
SKU4,11/27/2011,30,560,36.9973262
SKU4,11/28/2011,34,560,36.9973262
SKU4,11/29/2011,93,560,36.9973262
SKU4,11/30/2011,35,560,36.9973262
SKU4,12/1/2011,34,560,36.9973262
SKU4,12/2/2011,20,560,36.9973262
SKU4,12/4/2011,20,560,36.9973262
SKU4,12/5/2011,36,560,36.9973262
SKU4,12/6/2011,160,560,36.9973262
SKU4,12/7/2011,130,560,36.9973262
SKU4,12/8/2011,32,560,36.9973262
SKU4,12/9/2011,18,560,36.9973262
SKU5,12/1/2010,1,370,52.35294118
SKU5,12/2/2010,5,370,52.35294118
SKU5,12/3/2010,14,370,52.35294118
SKU5,12/5/2010,20,370,52.35294118
SKU5,12/6/2010,22,370,52.35294118
SKU5,12/7/2010,7,370,52.35294118
SKU5,12/8/2010,64,370,52.35294118
SKU5,12/9/2010,64,370,52.35294118
SKU5,12/10/2010,2,370,52.35294118
SKU5,12/12/2010,26,370,52.35294118
SKU5,12/13/2010,12,370,52.35294118
SKU5,12/14/2010,10,370,52.35294118
SKU5,12/16/2010,15,370,52.35294118
SKU5,12/17/2010,5,370,52.35294118
SKU5,12/19/2010,5,370,52.35294118
SKU5,12/20/2010,14,370,52.35294118
SKU5,12/21/2010,13,370,52.35294118
SKU5,12/22/2010,3,370,52.35294118
SKU5,1/4/2011,71,370,52.35294118
SKU5,1/5/2011,52,370,52.35294118
SKU5,1/6/2011,118,370,52.35294118
SKU5,1/7/2011,21,370,52.35294118
SKU5,1/10/2011,21,370,52.35294118
SKU5,1/11/2011,16,370,52.35294118
SKU5,1/12/2011,74,370,52.35294118
SKU5,1/13/2011,12,370,52.35294118
SKU5,1/14/2011,20,370,52.35294118
SKU5,1/17/2011,45,370,52.35294118
SKU5,1/18/2011,9,370,52.35294118
SKU5,1/19/2011,11,370,52.35294118
SKU5,1/20/2011,7,370,52.35294118
SKU5,1/21/2011,14,370,52.35294118
SKU5,1/23/2011,13,370,52.35294118
SKU5,1/24/2011,27,370,52.35294118
SKU5,1/25/2011,127,370,52.35294118
SKU5,1/26/2011,5,370,52.35294118
SKU5,1/27/2011,20,370,52.35294118
SKU5,1/28/2011,103,370,52.35294118
SKU5,1/30/2011,5,370,52.35294118
SKU5,1/31/2011,32,370,52.35294118
SKU5,2/1/2011,122,370,52.35294118
SKU5,2/2/2011,12,370,52.35294118
SKU5,2/3/2011,17,370,52.35294118
SKU5,2/4/2011,71,370,52.35294118
SKU5,2/6/2011,19,370,52.35294118
SKU5,2/7/2011,49,370,52.35294118
SKU5,2/8/2011,15,370,52.35294118
SKU5,2/9/2011,163,370,52.35294118
SKU5,2/10/2011,72,370,52.35294118
SKU5,2/11/2011,114,370,52.35294118
SKU5,2/13/2011,7,370,52.35294118
SKU5,2/14/2011,13,370,52.35294118
SKU5,2/15/2011,6,370,52.35294118
SKU5,2/16/2011,160,370,52.35294118
SKU5,2/17/2011,22,370,52.35294118
SKU5,2/18/2011,11,370,52.35294118
SKU5,2/20/2011,10,370,52.35294118
SKU5,2/22/2011,25,370,52.35294118
SKU5,2/23/2011,78,370,52.35294118
SKU5,2/24/2011,37,370,52.35294118
SKU5,2/25/2011,31,370,52.35294118
SKU5,2/27/2011,29,370,52.35294118
SKU5,2/28/2011,86,370,52.35294118
SKU5,3/1/2011,34,370,52.35294118
SKU5,3/2/2011,88,370,52.35294118
SKU5,3/3/2011,65,370,52.35294118
SKU5,3/4/2011,17,370,52.35294118
SKU5,3/6/2011,29,370,52.35294118
SKU5,3/7/2011,45,370,52.35294118
SKU5,3/8/2011,23,370,52.35294118
SKU5,3/9/2011,31,370,52.35294118
SKU5,3/10/2011,27,370,52.35294118
SKU5,3/11/2011,94,370,52.35294118
SKU5,3/13/2011,2,370,52.35294118
SKU5,3/14/2011,105,370,52.35294118
SKU5,3/15/2011,29,370,52.35294118
SKU5,3/16/2011,118,370,52.35294118
SKU5,3/17/2011,162,370,52.35294118
SKU5,3/18/2011,98,370,52.35294118
SKU5,3/20/2011,161,370,52.35294118
SKU5,3/21/2011,32,370,52.35294118
SKU5,3/22/2011,95,370,52.35294118
SKU5,3/23/2011,125,370,52.35294118
SKU5,3/24/2011,18,370,52.35294118
SKU5,3/25/2011,32,370,52.35294118
